15602
     445,   23.803013,   4.1029514,          1.
     446,   23.849109,   3.5921975,          1.
     447,   23.889095,   3.0805984,          1.
     448,   23.922956,   2.5682742,          1.
     449,   23.950677,   2.0553455,          1.
     450,    23.97225,   1.5419329,          1.
     451,   23.987665,   1.0281571,          1.
     452,   23.996916,   0.5141391,          1.
     453,   20.173231,   19.517854,          1.
     454,   20.381999,   19.071412,          1.
     455,   20.586379,   18.620913,          1.
     456,   20.786292,   18.166445,          1.
     457,   20.981662,   17.708096,          1.
     458,   21.172412,   17.245956,          1.
     459,    21.35847,   16.780117,          1.
     460,   21.539763,   16.310671,          1.
     461,   21.716222,   15.837713,          1.
     462,   21.887779,   15.361339,          1.
     463,   22.054367,   14.881644,          1.
     464,   22.215923,   14.398728,          1.
     465,   22.372383,   13.912689,          1.
     466,   22.523688,   13.423629,          1.
     467,    22.66978,   12.931649,          1.
     468,   22.810601,   12.436853,          1.
     469,   22.946098,   11.939343,          1.
     470,   23.076219,   11.439226,          1.
     471,   23.200913,   10.936607,          1.
     472,   23.320133,   10.431593,          1.
     473,   23.433831,   9.9242927,          1.
     474,   23.541966,   9.4148144,          1.
     475,   23.644494,   8.9032678,          1.
     476,   23.741376,   8.3897634,          1.
     477,   23.832575,   7.8744125,          1.
     478,   23.918056,    7.357327,          1.
     479,   23.997786,   6.8386194,          1.
     480,   24.071734,   6.3184031,          1.
     481,   24.139871,   5.7967919,          1.
     482,   24.202172,      5.2739,          1.
     483,   24.258612,   4.7498423,          1.
     484,   24.309169,   4.2247342,          1.
     485,   24.353825,   3.6986913,          1.
     486,   24.392561,   3.1718297,          1.
     487,   24.425363,   2.6442657,          1.
     488,   24.452219,    2.116116,          1.
     489,   24.473117,   1.5874975,          1.
     490,    24.48805,   1.0585271,          1.
     491,   24.497012,   0.5293222,          1.
     492,   20.812804,    20.14631,          1.
     493,   21.014838,   19.682011,          1.
     494,   21.212625,   19.213787,          1.
     495,   21.406089,   18.741721,          1.
     496,   21.595157,   18.265899,          1.
     497,   21.779754,   17.786409,          1.
     498,    21.95981,   17.303339,          1.
     499,   22.135255,   16.816779,          1.
     500,   22.306022,   16.326819,          1.
     501,   22.472044,   15.833553,          1.
     502,   22.633259,   15.337075,          1.
     503,   22.789602,   14.837478,          1.
     504,   22.941016,   14.334861,          1.
     505,    23.08744,   13.829319,          1.
     506,   23.228819,   13.320951,          1.
     507,   23.365098,   12.809857,          1.
     508,   23.496224,   12.296139,          1.
     509,   23.622148,   11.779896,          1.
     510,   23.742819,   11.261232,          1.
     511,   23.858193,   10.740251,          1.
     512,   23.968224,   10.217057,          1.
     513,    24.07287,   9.6917559,          1.
     514,   24.172091,   9.1644527,          1.
     515,   24.265848,   8.6352549,          1.
     516,   24.354105,   8.1042702,          1.
     517,   24.436829,   7.5716067,          1.
     518,   24.513986,   7.0373737,          1.
     519,   24.585549,   6.5016805,          1.
     520,   24.651488,   5.9646373,          1.
     521,   24.711779,   5.4263548,          1.
     522,   24.766399,   4.8869442,          1.
     523,   24.815325,    4.346517,          1.
     524,    24.85854,   3.8051851,          1.
     525,   24.896027,    3.263061,          1.
     526,   24.927771,   2.7202571,          1.
     527,    24.95376,   2.1768864,          1.
     528,   24.973984,   1.6330621,          1.
     529,   24.988436,   1.0888972,          1.
     530,   24.997109,   0.5445054,          1.
     531,   21.452377,   20.774767,          1.
     532,   21.647676,   20.292611,          1.
     533,   21.838871,    19.80666,          1.
     534,   22.025887,   19.316997,          1.
     535,   22.208652,   18.823703,          1.
     536,   22.387095,   18.326862,          1.
     537,   22.561149,   17.826561,          1.
     538,   22.730746,   17.322886,          1.
     539,   22.895821,   16.815925,          1.
     540,   23.056309,   16.305768,          1.
     541,    23.21215,   15.792506,          1.
     542,   23.363282,   15.276229,          1.
     543,   23.509649,   14.757032,          1.
     544,   23.651192,   14.235008,          1.
     545,   23.787858,   13.710253,          1.
     546,   23.919595,   13.182862,          1.
     547,    24.04635,   12.652934,          1.
     548,   24.168076,   12.120566,          1.
     549,   24.284725,   11.585858,          1.
     550,   24.396253,    11.04891,          1.
     551,   24.502617,   10.509822,          1.
     552,   24.603774,   9.9686973,          1.
     553,   24.699688,   9.4256376,          1.
     554,   24.790319,   8.8807464,          1.
     555,   24.875635,   8.3341278,          1.
     556,   24.955601,   7.7858865,          1.
     557,   25.030187,   7.2361279,          1.
     558,   25.099364,   6.6849578,          1.
